Date	Driver Name	Event	Act Time	Tot Plan	Unit .	Stop Type	Packages	Miles	Count
3/2/2012	rich	KEY-ON	0	0			0	0	9647
3/2/2012	rich	KEY-OFF	0.06111111	0.04931438			0	1	9648
3/2/2012	rich	DEL	0.02222222	0.02929	2703	S	1	0	9649
3/2/2012	rich	KEY-ON	0	0			0	0	9650
3/2/2012	rich	KEY-OFF	0.04305556	0.05304813			0	0	9651
3/2/2012	rich	DEL	0.07972223	0.125020001	2701	S	11	0	9652
3/2/2012	rich	PU	0.03333334	0.025330001	2701	S	1	0	9653
3/2/2012	rich	DEL	0.02388889	0.02802	2701	S	1	0	9654
3/2/2012	rich	KEY-ON	0	0			0	0	9655
3/2/2012	rich	KEY-OFF	0.04472222	0.03764813			0	0	9656
3/2/2012	rich	KEY-ON	0.1027778	0			0	0	9657
3/2/2012	rich	KEY-OFF	0.01833333	0.01144625			0	0	9658
3/2/2012	rich	DEL	0.3438889	0.284019992	2701	S	51	0	9659
3/2/2012	rich	KEY-ON	0	0			0	0	9660
3/2/2012	rich	KEY-OFF	0.003333333	0.00308			0	0	9661
3/2/2012	rich	DEL	0.04555556	0.03826	2701	S	3	0	9662
3/2/2012	rich	KEY-ON	0	0			0	0	9663
3/2/2012	rich	KEY-OFF	0.008333334	0.007263125			0	0	9664
3/2/2012	rich	DEL	0.05833333	0.02802	2701	S	1	0	9665
3/2/2012	rich	KEY-ON	0	0			0	0	9666
3/2/2012	rich	KEY-OFF	0.01583333	0.01034313			0	0	9667
3/2/2012	rich	DEL	0.1316667	0.1175	2701	S	5	0	9668
3/2/2012	rich	KEY-ON	0	0			0	0	9669
3/2/2012	rich	KEY-OFF	0.01138889	0.007263125			0	0	9670
3/2/2012	rich	DEL	0.05194445	0.051070001	2701	S	1	0	9671
3/2/2012	rich	KEY-ON	0	0			0	0	9672
3/2/2012	rich	KEY-OFF	0.01333333	0.015629379			0	0	9673
3/2/2012	rich	DEL	0.2255556	0.02802	2701	S	1	0	9674
3/2/2012	rich	KEY-ON	0	0			0	0	9675
3/2/2012	rich	KEY-OFF	0.02194444	0.021789379			0	0	9676
3/2/2012	rich	DEL	0.1361111	0.176940002	2701	S	18	0	9677
3/2/2012	rich	KEY-ON	0	0			0	0	9678
3/2/2012	rich	KEY-OFF	0.01055556	0.004183125			0	0	9679
3/2/2012	rich	KEY-ON	0.05055556	0			0	0	9680
3/2/2012	rich	KEY-OFF	0.02722222	0.02817875			0	0	9681
3/2/2012	rich	DEL	0.02361111	0.02802	2701	S	1	0	9682
3/2/2012	rich	KEY-ON	0	0			0	0	9683
3/2/2012	rich	KEY-OFF	0.008888889	0.007263125			0	0	9684
3/2/2012	rich	DEL	0.02361111	0.02802	2701	S	1	0	9685
3/2/2012	rich	KEY-ON	0	0			0	0	9686
3/2/2012	rich	KEY-OFF	0.02361111	0.015629379			0	0	9687
3/2/2012	rich	DEL	0.02972222	0.02802	2701	S	1	0	9688
3/2/2012	rich	KEY-ON	0	0			0	0	9689
3/2/2012	rich	KEY-OFF	0.01027778	0.007263125			0	0	9690
3/2/2012	rich	DEL	0.02583333	0.02802	2701	S	1	0	9691
3/2/2012	rich	KEY-ON	0	0			0	0	9692
3/2/2012	rich	KEY-OFF	0.02527778	0.01144625			0	0	9693
3/2/2012	rich	DEL	0.0475	0.02802	2701	S	1	0	9694
3/2/2012	rich	KEY-ON	0	0			0	0	9695
3/2/2012	rich	KEY-OFF	0.0225	0.007263125			0	0	9696
3/2/2012	rich	DEL	0.03361111	0.02802	2701	S	1	0	9697
3/2/2012	rich	KEY-ON	0	0			0	0	9698
3/2/2012	rich	KEY-OFF	0.01472222	0.01144625			0	0	9699
3/2/2012	rich	DEL	0.06972222	0.03314	2701	S	2	0	9700
3/2/2012	rich	KEY-ON	0	0			0	0	9701
3/2/2012	rich	KEY-OFF	0.01694444	0.007263125			0	0	9702
3/2/2012	rich	DEL	0.06305556	0.0441	2701	S	1	0	9703
3/2/2012	rich	KEY-ON	0	0			0	0	9704
3/2/2012	rich	KEY-OFF	0.01972222	0.01144625			0	0	9705
3/2/2012	rich	DEL	0.05583334	0.03314	2701	S	2	0	9706
3/2/2012	rich	KEY-ON	0	0			0	0	9707
3/2/2012	rich	KEY-OFF	0.01444444	0.007263125			0	0	9708
3/2/2012	rich	DEL	0.1022222	0.02802	2701	S	1	0	9709
3/2/2012	rich	KEY-ON	0	0			0	0	9710
3/2/2012	rich	KEY-OFF	0.01333333	0.01342313			0	0	9711
3/2/2012	rich	DEL	0.1525	0.123190001	2701	S	3	0	9712
3/2/2012	rich	KEY-ON	0	0			0	0	9713
3/2/2012	rich	KEY-OFF	0.003055556	0.00924			0	0	9714
3/2/2012	rich	DEL	0.2255556	0.194890007	2701	S	8	0	9715
3/2/2012	rich	KEY-ON	0	0			0	0	9716
3/2/2012	rich	KEY-OFF	0.01722222	0.01144625			0	0	9717
3/2/2012	rich	DEL	0.09805556	0.096019998	2701	S	8	0	9718
3/2/2012	rich	KEY-ON	0	0			0	0	9719
3/2/2012	rich	KEY-OFF	0.002222222	0.00308			0	0	9720
3/2/2012	rich	DEL	0.03333334	0.02802	2701	S	1	0	9721
3/2/2012	rich	KEY-ON	0	0			0	0	9722
3/2/2012	rich	KEY-OFF	0.002222222	0.00308			0	0	9723
3/2/2012	rich	PU	0.01388889	0.022980001	2701	S	0	0	9724
3/2/2012	rich	KEY-ON	0	0			0	0	9725
3/2/2012	rich	KEY-OFF	0.02361111	0.01144625			0	0	9726
3/2/2012	rich	DEL	0.07888889	0.051070001	2701	S	1	0	9727
3/2/2012	rich	KEY-ON	0	0			0	0	9728
3/2/2012	rich	KEY-OFF	0.015	0.01034313			0	0	9729
3/2/2012	rich	DEL	0.06361111	0.096999999	2701	S	10	0	9730
3/2/2012	rich	KEY-ON	0	0			0	0	9731
3/2/2012	rich	KEY-OFF	0.01194444	0.004183125			0	0	9732
3/2/2012	rich	KEY-ON	0.02944444	0			0	0	9733
3/2/2012	rich	KEY-OFF	0.004444445	0.00616			0	0	9734
3/2/2012	rich	DEL	0.05472222	0.05604	2701	S	2	0	9735
3/2/2012	rich	KEY-ON	0	0			0	0	9736
3/2/2012	rich	KEY-OFF	0.02583333	0.01144625			0	0	9737
3/2/2012	rich	DEL	0.03194445	0.02802	2701	S	1	0	9738
3/2/2012	rich	KEY-ON	0	0			0	0	9739
3/2/2012	rich	KEY-OFF	0.01611111	0.01144625			0	0	9740
3/2/2012	rich	DEL	0.03194445	0.02802	2701	S	1	0	9741
3/2/2012	rich	KEY-ON	0	0			0	0	9742
3/2/2012	rich	KEY-OFF	0.04888889	0.020032501			0	0	9743
3/2/2012	rich	DEL	0.0225	0.02929	2703	S	1	0	9744
3/2/2012	rich	KEY-ON	0	0			0	0	9745
3/2/2012	rich	KEY-OFF	0.008055556	0.007483125			0	0	9746
3/2/2012	rich	DEL	0.03722222	0.02929	2703	S	1	0	9747
3/2/2012	rich	KEY-ON	0	0			0	0	9748
3/2/2012	rich	KEY-OFF	0.0125	0.007483125			0	0	9749
3/2/2012	rich	DEL	0.02972222	0.052340001	2703	S	1	0	9750
3/2/2012	rich	KEY-ON	0	0			0	0	9751
3/2/2012	rich	KEY-OFF	0.004444445	0			0	0	9752
3/2/2012	rich	KEY-ON	0.006388889	0			0	0	9753
3/2/2012	rich	KEY-OFF	0.03166667	0.007483125			0	0	9754
3/2/2012	rich	DEL	0.05333333	0.060010001	2703	S	7	0	9755
3/2/2012	rich	KEY-ON	0	0			0	0	9756
3/2/2012	rich	KEY-OFF	0.05527778	0.0231125			0	0	9757
3/2/2012	rich	DEL	0.000277778	0.02929	2703	S	1	0	9758
3/2/2012	rich	DEL	0.01583333	0.02802	2701	S	1	0	9759
3/2/2012	rich	KEY-ON	0	0			0	0	9760
3/2/2012	rich	KEY-OFF	0.01194444	0.01034313			0	0	9761
3/2/2012	rich	DEL	0.0488889	0.05604	2701	S	2	0	9762
3/2/2012	rich	KEY-ON	0	0			0	0	9763
3/2/2012	rich	KEY-OFF	0.01305556	0.01144625			0	0	9764
3/2/2012	rich	DEL	0.2136111	0.02802	2701	S	1	0	9765
3/2/2012	rich	KEY-ON	0	0			0	0	9766
3/2/2012	rich	KEY-OFF	0.008611111	0.00308			0	0	9767
3/2/2012	rich	DEL	0.0275	0.02802	2701	S	1	0	9768
3/2/2012	rich	KEY-ON	0	0			0	0	9769
3/2/2012	rich	KEY-OFF	0.006944444	0			0	0	9770
3/2/2012	rich	KEY-ON	0.925	0			0	0	9771
3/2/2012	rich	KEY-OFF	0.01111111	0.01034313			0	0	9772
3/2/2012	rich	DEL	0.09722222	0.127720013	2701	S	16	0	9773
3/2/2012	rich	KEY-ON	0	0			0	0	9774
3/2/2012	rich	KEY-OFF	0.01305556	0.01144625			0	0	9775
3/2/2012	rich	DEL	0.05333333	0.03314	2701	S	2	0	9776
3/2/2012	rich	KEY-ON	0	0			0	0	9777
3/2/2012	rich	KEY-OFF	0.003333333	0.018479999			0	0	9778
3/2/2012	rich	DEL	0.2027778	0.233569995	2701	S	8	0	9779
3/2/2012	rich	KEY-ON	0	0			0	0	9780
3/2/2012	rich	KEY-OFF	0.02305556	0.027802501			0	0	9781
3/2/2012	rich	DEL	0.09916667	0.14769	2721	S	3	0	9782
3/2/2012	rich	KEY-ON	0	0			0	0	9783
3/2/2012	rich	KEY-OFF	0.03027778	0.015629379			0	0	9784
3/2/2012	rich	DEL	0.02305556	0.02802	2701	S	1	0	9785
3/2/2012	rich	KEY-ON	0	0			0	0	9786
3/2/2012	rich	KEY-OFF	0.02583333	0.01144625			0	0	9787
3/2/2012	rich	DEL	0.02416667	0.0441	2701	S	1	0	9788
3/2/2012	rich	KEY-ON	0	0			0	0	9789
3/2/2012	rich	KEY-OFF	0.0375	0.042704999			0	0	9790
3/2/2012	rich	PU	0.03833334	0.068939999	2701	S	0	0	9791
3/2/2012	rich	KEY-ON	0	0			0	0	9792
3/2/2012	rich	KEY-OFF	0.01194444	0.007263125			0	0	9793
3/2/2012	rich	PU	0.02	0.027680001	2701	S	2	0	9794
3/2/2012	rich	KEY-ON	0	0			0	0	9795
3/2/2012	rich	KEY-OFF	0.02388889	0.016732501			0	0	9796
3/2/2012	rich	KEY-ON	0.0175	0			0	0	9797
3/2/2012	rich	KEY-OFF	0.07861111	0.084457502			0	1	9798
3/2/2012	rich	PU	0.000277778	0.217010001	2703	S	2	0	9799
3/2/2012	rich	DEL	0.06333333	0.02348	2703	D	1	0	9800
3/2/2012	rich	KEY-ON	0	0			0	0	9801
3/2/2012	rich	KEY-OFF	0.04055556	0.016732501			0	0	9802
3/2/2012	rich	KEY-ON	0.025	0			0	0	9803
3/2/2012	rich	KEY-OFF	0.0175	0.02166938			0	0	9804
3/2/2012	rich	DEL	0.03	0.070009999	2703	D	2	0	9805
3/2/2012	rich	KEY-ON	0	0			0	0	9806
3/2/2012	rich	KEY-OFF	0.01638889	0.01254938			0	0	9807
3/2/2012	rich	KEY-ON	0.009444444	0			0	0	9808
3/2/2012	rich	KEY-OFF	0.009166667	0.004183125			0	0	9809
3/2/2012	rich	KEY-ON	0.02361111	0			0	0	9810
3/2/2012	rich	KEY-OFF	0.02444444	0.030412501			0	0	9811
3/2/2012	rich	DEL	0.03138889	0.07044	2703	D	3	0	9812
3/2/2012	rich	KEY-ON	0	0			0	0	9813
3/2/2012	rich	KEY-OFF	0.01444444	0.01748625			0	0	9814
3/2/2012	rich	DEL	0.02027778	0.04696	2703	D	2	0	9815
3/2/2012	rich	KEY-ON	0	0			0	0	9816
3/2/2012	rich	KEY-OFF	0.005277778	0.004183125			0	0	9817
3/2/2012	rich	KEY-ON	0.01861111	0			0	0	9818
3/2/2012	rich	KEY-OFF	0.002777778	0.01698			0	0	9819
3/2/2012	rich	DEL	0.006388889	0.04696	2703	D	2	0	9820
3/2/2012	rich	DEL	0	0.02929	2703	S	1	0	9821
3/2/2012	rich	DEL	0.02333333	0.02348	2703	D	1	0	9822
3/2/2012	rich	KEY-ON	0	0			0	0	9823
3/2/2012	rich	KEY-OFF	0.03222222	0.02509875			0	0	9824
3/2/2012	rich	KEY-ON	0.01777778	0			0	0	9825
3/2/2012	rich	KEY-OFF	0.09694444	0.063960627			0	1	9826
3/2/2012	rich	PU	0.000277778	0.022980001	2701	S	0	0	9827
3/2/2012	rich	PU	0	0.023889999	2801	S	1	0	9828
3/2/2012	rich	DEL	0.03361111	0.051070001	2701	S	1	0	9829
3/2/2012	rich	KEY-ON	0	0			0	0	9830
3/2/2012	rich	KEY-OFF	0.1283333	0.04799125			0	1	9831
3/2/2012	rich	DEL	0.025	0.06116	2701	S	3	0	9832
3/2/2012	rich	KEY-ON	0	0			0	0	9833
3/2/2012	rich	KEY-OFF	0.01666667	0.00836625			0	0	9834
3/2/2012	rich	KEY-ON	0.02222222	0			0	0	9835
3/2/2012	rich	KEY-OFF	0.006944444	0.01342313			0	0	9836
3/2/2012	rich	PU	0.03166667	0.073639999	2701	S	2	0	9837
3/2/2012	rich	KEY-ON	0	0			0	0	9838
3/2/2012	rich	KEY-OFF	0.025	0.016732501			0	0	9839
3/2/2012	rich	KEY-ON	0.01583333	0			0	0	9840
3/2/2012	rich	KEY-OFF	0.004722222	0.01034313			0	0	9841
3/2/2012	rich	PU	0.05666667	0.050660002	2701	S	2	0	9842
3/2/2012	rich	KEY-ON	0	0			0	0	9843
3/2/2012	rich	KEY-OFF	0.04888889	0.045778129			0	0	9844
3/2/2012	rich	DEL	0.000277778	0.072860001	2702	D	2	0	9845
3/2/2012	rich	PU	0.08166667	0.020540001	2702	S	0	0	9846
3/2/2012	rich	KEY-ON	0	0			0	0	9847
3/2/2012	rich	KEY-OFF	0.06638889	0.050197501			0	1	9848
3/2/2012	rich	KEY-ON	0.02277778	0			0	0	9849
3/2/2012	rich	KEY-OFF	0.6219444	1.24546802			0	29	9850
3/2/2012	rich	PU	0.05277778	0.027680001	2701	S	2	0	9851
3/2/2012	rich	KEY-ON	0	0			0	0	9852
3/2/2012	rich	KEY-OFF	0.02611111	0.00440678			0	0	9853
3/2/2012	rich	Inside PM	0.02527778	0.227540001			0	0	9854
3/3/2012	wynn	Inside AM	0.335	0.292166889			0	0	9855
3/3/2012	wynn	KEY-ON	0	0			0	0	9856
3/3/2012	wynn	KEY-OFF	0.5894445	0.630063117			0	28	9857
3/3/2012	wynn	DEL	0.06416667	0.02802	2701	S	1	0	9858
3/3/2012	wynn	KEY-ON	0	0			0	0	9859
3/3/2012	wynn	KEY-OFF	0.02611111	0.018438941			0	0	9860
3/3/2012	wynn	DEL	0.001944444	0.050730001	2801	S	1	0	9861
3/3/2012	wynn	DEL	0.03972222	0.02348	2703	D	1	0	9862
3/3/2012	wynn	KEY-ON	0	0			0	0	9863
3/3/2012	wynn	KEY-OFF	0.06083333	0.109818898			0	2	9864
3/3/2012	wynn	KEY-ON	0.015	0			0	0	9865
3/3/2012	wynn	KEY-OFF	0.05166667	0.067313641			0	1	9866
3/3/2012	wynn	DEL	0.04722222	0.02348	2703	D	1	0	9867
3/3/2012	wynn	KEY-ON	0	0			0	0	9868
3/3/2012	wynn	KEY-OFF	0.01472222	0.025477881			0	0	9869
3/3/2012	wynn	DEL	0.0225	0.02348	2703	D	1	0	9870
3/3/2012	wynn	KEY-ON	0	0			0	0	9871
3/3/2012	wynn	KEY-OFF	0.04916667	0.056854699			0	1	9872
3/3/2012	wynn	DEL	0.01027778	0.02348	2703	D	1	0	9873
3/3/2012	wynn	KEY-ON	0	0			0	0	9874
3/3/2012	wynn	KEY-OFF	0.06111111	0.076512583			0	1	9875
3/3/2012	wynn	DEL	0.1038889	0.080490001	2703	S	11	0	9876
3/3/2012	wynn	KEY-ON	0	0			0	0	9877
3/3/2012	wynn	KEY-OFF	0.02333333	0.01375894			0	0	9878
3/3/2012	wynn	DEL	0.05055556	0.049769999	2703	S	5	0	9879
3/3/2012	wynn	KEY-ON	0	0			0	0	9880
3/3/2012	wynn	KEY-OFF	0.05944445	0.06094417			0	1	9881
3/3/2012	wynn	DEL	0.04138889	0.02768	2801	S	1	0	9882
3/3/2012	wynn	KEY-ON	0	0			0	0	9883
3/3/2012	wynn	KEY-OFF	0.008333334	0.00864947			0	0	9884
3/3/2012	wynn	DEL	0.07	0.04304	2801	S	4	0	9885
3/3/2012	wynn	KEY-ON	0	0			0	0	9886
3/3/2012	wynn	KEY-OFF	0.05277778	0.050485231			0	0	9887
3/3/2012	wynn	DEL	0.02111111	0.0328	2801	S	2	0	9888
3/3/2012	wynn	KEY-ON	0	0			0	0	9889
3/3/2012	wynn	KEY-OFF	0.000833333	0			0	0	9890
3/3/2012	wynn	KEY-ON	0.02361111	0			0	0	9891
3/3/2012	wynn	KEY-OFF	0.03055556	0.02956735			0	0	9892
3/3/2012	wynn	DEL	0.03444444	0.02768	2801	S	1	0	9893
3/3/2012	wynn	KEY-ON	0	0			0	0	9894
3/3/2012	wynn	KEY-OFF	0.03611111	0.01568841			0	0	9895
3/3/2012	wynn	KEY-ON	0.02805556	0			0	0	9896
3/3/2012	wynn	KEY-OFF	0.01194444	0.00864947			0	0	9897
3/3/2012	wynn	DEL	0.07527778	0.083999999	2801	S	12	0	9898
3/3/2012	wynn	KEY-ON	0	0			0	0	9899
3/3/2012	wynn	KEY-OFF	0.02694445	0.019108411			0	0	9900
3/3/2012	wynn	DEL	0.09222222	0.078880001	2801	S	11	0	9901
3/3/2012	wynn	KEY-ON	0	0			0	0	9902
3/3/2012	wynn	KEY-OFF	0.005	0.00342			0	0	9903
3/3/2012	wynn	DEL	0.02361111	0.02768	2801	S	1	0	9904
3/3/2012	wynn	KEY-ON	0	0			0	0	9905
3/3/2012	wynn	KEY-OFF	0.01361111	0.00864947			0	0	9906
3/3/2012	wynn	DEL	0.1136111	0.03792	2801	S	3	0	9907
3/3/2012	wynn	KEY-ON	0	0			0	0	9908
3/3/2012	wynn	KEY-OFF	0.03722222	0.034796819			0	0	9909
3/3/2012	wynn	DEL	0.07	0.0328	2801	S	2	0	9910
3/3/2012	wynn	KEY-ON	0	0			0	0	9911
3/3/2012	wynn	KEY-OFF	0.04222222	0.040026288			0	0	9912
3/3/2012	wynn	DEL	0.06416667	0.03792	2801	S	3	0	9913
3/3/2012	wynn	KEY-ON	0	0			0	0	9914
3/3/2012	wynn	KEY-OFF	0.004166667	0.00864947			0	0	9915
3/3/2012	wynn	DEL	0.01527778	0.02768	2801	S	1	0	9916
3/3/2012	wynn	KEY-ON	0	0			0	0	9917
3/3/2012	wynn	KEY-OFF	0.01944445	0.00864947			0	0	9918
3/3/2012	wynn	DEL	0.03972222	0.02768	2801	S	1	0	9919
3/3/2012	wynn	KEY-ON	0	0			0	0	9920
3/3/2012	wynn	KEY-OFF	0.02694445	0.034796819			0	0	9921
3/3/2012	wynn	DEL	0.02472222	0.02768	2801	S	1	0	9922
3/3/2012	wynn	KEY-ON	0	0			0	0	9923
3/3/2012	wynn	KEY-OFF	0.003333333	0.00342			0	0	9924
3/3/2012	wynn	DEL	0.01944445	0.02768	2801	S	1	0	9925
3/3/2012	wynn	KEY-ON	0	0			0	0	9926
3/3/2012	wynn	KEY-OFF	0.006111111	0.00864947			0	0	9927
3/3/2012	wynn	DEL	0.02083333	0.02768	2801	S	1	0	9928
3/3/2012	wynn	KEY-ON	0	0			0	0	9929
3/3/2012	wynn	KEY-OFF	0.008611111	0.00342			0	0	9930
3/3/2012	wynn	DEL	0.04194444	0.0328	2801	S	2	0	9931
3/3/2012	wynn	KEY-ON	0	0			0	0	9932
3/3/2012	wynn	KEY-OFF	0.01916667	0.039628409			0	0	9933
3/3/2012	wynn	DEL	0.4127778	0.227050006	2801	S	9	0	9934
3/3/2012	wynn	KEY-ON	0	0			0	0	9935
3/3/2012	wynn	KEY-OFF	0.01527778	0.00342			0	0	9936
3/3/2012	wynn	DEL	0.0775	0.04816	2801	S	5	0	9937
3/3/2012	wynn	KEY-ON	0	0			0	0	9938
3/3/2012	wynn	KEY-OFF	0.01333333	0.00864947			0	0	9939
3/3/2012	wynn	PU	0.02305556	0.021539999	2801	U	0	0	9940
3/3/2012	wynn	KEY-ON	0	0			0	0	9941
3/3/2012	wynn	KEY-OFF	0.01888889	0.01353894			0	0	9942
3/3/2012	wynn	DEL	0.04916667	0.03826	2701	S	3	0	9943
3/3/2012	wynn	KEY-ON	0	0			0	0	9944
3/3/2012	wynn	KEY-OFF	0.01555556	0.01446947			0	0	9945
3/3/2012	wynn	DEL	0.2258334	0.114780001	2701	S	9	0	9946
3/3/2012	wynn	KEY-ON	0	0			0	0	9947
3/3/2012	wynn	KEY-OFF	0.01333333	0.00830947			0	0	9948
3/3/2012	wynn	DEL	0.1188889	0.04338	2701	S	4	0	9949
3/3/2012	wynn	KEY-ON	0	0			0	0	9950
3/3/2012	wynn	KEY-OFF	0.01972222	0.00522947			0	0	9951
3/3/2012	wynn	KEY-ON	0.2783333	0			0	0	9952
3/3/2012	wynn	KEY-OFF	0.01777778	0.01138947			0	0	9953
3/3/2012	wynn	DEL	0.02361111	0.06116	2701	S	3	0	9954
3/3/2012	wynn	KEY-ON	0	0			0	0	9955
3/3/2012	wynn	KEY-OFF	0.0025	0			0	0	9956
3/3/2012	wynn	KEY-ON	0.04166667	0			0	0	9957
3/3/2012	wynn	KEY-OFF	0.05916667	0.072543107			0	1	9958
3/3/2012	wynn	DEL	0.01527778	0.02348	2703	D	1	0	9959
3/3/2012	wynn	KEY-ON	0	0			0	0	9960
3/3/2012	wynn	KEY-OFF	0.01472222	0.01501894			0	0	9961
3/3/2012	wynn	DEL	0.02277778	0.02348	2703	D	1	0	9962
3/3/2012	wynn	KEY-ON	0	0			0	0	9963
3/3/2012	wynn	KEY-OFF	0.01916667	0.03070735			0	0	9964
3/3/2012	wynn	DEL	0.04138889	0.02348	2703	D	1	0	9965
3/3/2012	wynn	KEY-ON	0	0			0	0	9966
3/3/2012	wynn	KEY-OFF	0.01833333	0.020248409			0	0	9967
3/3/2012	wynn	DEL	0.01805556	0.02348	2703	D	1	0	9968
3/3/2012	wynn	KEY-ON	0	0			0	0	9969
3/3/2012	wynn	KEY-OFF	0.02194444	0.025477881			0	0	9970
3/3/2012	wynn	DEL	0.02055556	0.02348	2703	D	1	0	9971
3/3/2012	wynn	KEY-ON	0	0			0	0	9972
3/3/2012	wynn	KEY-OFF	0.02527778	0.03070735			0	0	9973
3/3/2012	wynn	DEL	0.01472222	0.02348	2703	D	1	0	9974
3/3/2012	wynn	KEY-ON	0	0			0	0	9975
3/3/2012	wynn	KEY-OFF	0.02611111	0.025477881			0	0	9976
3/3/2012	wynn	DEL	0.01805556	0.02348	2703	D	1	0	9977
3/3/2012	wynn	KEY-ON	0	0			0	0	9978
3/3/2012	wynn	KEY-OFF	0.02472222	0.03070735			0	0	9979
3/3/2012	wynn	DEL	0.03027778	0.02348	2703	D	1	0	9980
3/3/2012	wynn	KEY-ON	0	0			0	0	9981
3/3/2012	wynn	KEY-OFF	0.06083333	0.083002053			0	1	9982
